Fact_ID,Tag_Key,Confidence_Score
33435,30,0.5
33435,48,0.5
33435,54,0.5
33436,10,0.5
33436,17,0.5
33436,18,0.5
33436,24,0.5
33436,26,0.5
33436,54,0.5
33437,26,0.5
33437,29,0.5
33438,54,0.6
33438,11,0.5
33438,24,0.5
33438,51,0.5
33439,26,0.6
33439,10,0.5
33439,11,0.5
33439,24,0.5
33439,37,0.5
33439,41,0.5
33439,53,0.5
33440,29,0.8
33440,24,0.7
33440,30,0.7
33440,12,0.5
33440,26,0.5
33440,51,0.5
33440,53,0.5
33441,26,0.5
33441,29,0.5
33441,48,0.5
33442,12,0.8
33442,13,0.8
33442,11,0.5
33442,17,0.5
33442,18,0.5
33442,20,0.5
33442,22,0.5
33443,12,0.7
33443,20,0.5
33443,24,0.5
33443,26,0.5
33443,29,0.5
33443,53,0.5
33444,12,0.8
33444,13,0.7
33444,24,0.6
33444,11,0.5
33444,14,0.5
33444,27,0.5
33444,52,0.5
33444,53,0.5
33444,54,0.5
33445,17,0.5
33445,18,0.5
33446,24,0.5
33446,54,0.5
33448,24,0.5
33448,26,0.5
33449,26,0.6
33449,11,0.5
33449,13,0.5
33449,14,0.5
33449,24,0.5
33449,54,0.5
33450,12,0.7
33450,17,0.5
33450,18,0.5
33450,20,0.5
33451,14,0.5
33451,17,0.5
33451,18,0.5
33451,24,0.5
33452,24,0.7
33452,11,0.5
33453,10,0.8
33453,24,0.5
33453,26,0.5
33453,48,0.5
33454,54,0.5
33455,24,0.5
33456,24,0.5
33456,37,0.5
33456,54,0.5
33457,27,0.7
33457,12,0.5
33457,13,0.5
33458,12,0.9
33458,13,0.7
33458,17,0.5
33458,18,0.5
33458,20,0.5
33458,24,0.5
33458,27,0.5
33458,29,0.5
33458,51,0.5
33458,53,0.5
33459,10,0.7
33459,21,0.5
33459,24,0.5
33459,51,0.5
33459,53,0.5
33460,26,0.6
33460,11,0.5
33461,26,0.6
33461,14,0.5
33461,24,0.5
33461,51,0.5
33461,54,0.5
33462,11,0.5
33462,17,0.5
33462,18,0.5
33462,21,0.5
33462,26,0.5
33462,48,0.5
33463,54,0.6
33463,10,0.5
33463,11,0.5
33463,24,0.5
33463,26,0.5
33464,51,0.8
33464,10,0.7
33464,21,0.5
33464,24,0.5
33464,53,0.5
33464,54,0.5
33466,26,0.6
33466,11,0.5
33466,21,0.5
33466,24,0.5
33466,54,0.5
33467,11,0.5
33467,24,0.5
33468,19,0.5
33468,30,0.5
33468,54,0.5
33469,30,0.7
33469,29,0.5
33469,54,0.5
33470,10,0.7
33470,11,0.5
33470,51,0.5
33471,29,0.7
33471,28,0.5
33471,30,0.5
33471,54,0.5
33472,26,0.6
33472,19,0.5
33472,24,0.5
33472,51,0.5
33473,12,0.7
33473,14,0.7
33474,26,0.6
33475,21,0.5
33476,14,0.5
33476,54,0.5
33477,24,0.5
33477,26,0.5
33477,53,0.5
33478,11,0.5
33478,12,0.5
33478,24,0.5
33478,27,0.5
33478,30,0.5
33478,41,0.5
33480,24,0.5
33481,26,0.6
33481,51,0.6
33481,54,0.6
33481,10,0.5
33481,11,0.5
33481,12,0.5
33481,14,0.5
33481,24,0.5
33481,27,0.5
33481,29,0.5
33483,19,0.5
33483,24,0.5
33484,13,0.5
33484,24,0.5
33484,51,0.5
33484,53,0.5
33485,12,0.8
33485,13,0.5
33485,20,0.5
33485,24,0.5
33485,29,0.5
33485,41,0.5
33485,51,0.5
33485,53,0.5
33485,54,0.5
33486,10,0.5
33486,12,0.5
33486,20,0.5
33486,26,0.5
33486,29,0.5
33487,26,0.7
33487,13,0.5
33487,24,0.5
33487,27,0.5
33487,29,0.5
33487,53,0.5
33488,24,0.5
33488,53,0.5
33489,12,0.8
33489,20,0.7
33489,54,0.6
33489,10,0.5
33489,11,0.5
33489,13,0.5
33489,24,0.5
33489,26,0.5
33490,12,0.7
33490,26,0.6
33490,13,0.5
33490,17,0.5
33490,18,0.5
33490,20,0.5
33490,24,0.5
33490,29,0.5
33490,37,0.5
33490,53,0.5
33490,54,0.5
33491,12,0.8
33491,27,0.8
33491,29,0.7
33491,54,0.6
33491,17,0.5
33491,18,0.5
33491,20,0.5
33491,24,0.5
33491,37,0.5
33492,12,0.7
33492,29,0.7
33492,11,0.5
33492,13,0.5
33492,17,0.5
33492,18,0.5
33492,20,0.5
33492,24,0.5
33492,54,0.5
33493,53,0.5
33494,12,0.8
33494,54,0.6
33494,14,0.5
33494,17,0.5
33494,18,0.5
33494,20,0.5
33495,10,0.5
33495,11,0.5
33495,14,0.5
33495,54,0.5
33496,10,0.7
33496,11,0.5
33496,12,0.5
33496,17,0.5
33496,18,0.5
33496,29,0.5
33497,10,0.5
33497,12,0.5
33497,13,0.5
33497,17,0.5
33497,18,0.5
33497,24,0.5
33497,26,0.5
33497,27,0.5
33497,54,0.5
33498,12,1.0
33498,20,0.7
33498,26,0.7
33498,10,0.5
33498,11,0.5
33498,13,0.5
33498,17,0.5
33498,18,0.5
33498,21,0.5
33498,24,0.5
33498,27,0.5
33498,29,0.5
33498,54,0.5
33499,12,0.8
33499,11,0.7
33499,29,0.7
33499,26,0.6
33499,10,0.5
33499,17,0.5
33499,18,0.5
33499,20,0.5
33499,24,0.5
33499,27,0.5
33500,13,0.5
33500,14,0.5
33500,26,0.5
33501,10,0.5
33501,30,0.5
33501,54,0.5
33502,11,0.5
33502,12,0.5
33502,16,0.5
33502,20,0.5
33502,29,0.5
33502,53,0.5
33503,12,0.7
33503,10,0.5
33503,20,0.5
33503,24,0.5
33503,29,0.5
33503,30,0.5
33503,53,0.5
33504,12,0.7
33504,17,0.5
33504,18,0.5
33504,20,0.5
33504,29,0.5
33505,26,0.6
33505,24,0.5
33505,37,0.5
33506,17,0.5
33506,18,0.5
33506,21,0.5
33506,26,0.5
33506,29,0.5
33507,26,0.5
33508,54,0.5
33509,26,0.5
33509,53,0.5
33509,54,0.5
33510,26,0.6
33511,17,0.5
33511,18,0.5
33513,24,0.5
33515,26,0.7
33515,17,0.5
33515,18,0.5
33515,24,0.5
33515,29,0.5
33515,30,0.5
33517,11,0.5
33517,26,0.5
33517,41,0.5
33518,11,0.5
33518,19,0.5
33518,24,0.5
33518,26,0.5
33518,42,0.5
33518,54,0.5
33519,26,0.6
33519,54,0.6
33519,11,0.5
33519,14,0.5
33519,24,0.5
33519,51,0.5
33521,21,0.5
33521,24,0.5
33521,26,0.5
33521,51,0.5
33521,53,0.5
33521,54,0.5
33522,14,0.5
33522,17,0.5
33522,18,0.5
33522,26,0.5
33522,41,0.5
33524,12,0.7
33525,13,0.5
33525,16,0.5
33525,24,0.5
33526,12,0.5
33526,30,0.5
33527,10,0.5
33527,11,0.5
33527,13,0.5
33527,30,0.5
33528,53,0.6
33528,11,0.5
33528,12,0.5
33528,26,0.5
33528,28,0.5
33528,54,0.5
33529,24,0.5
33529,26,0.5
33529,53,0.5
33529,54,0.5
33530,13,0.5
33530,24,0.5
33531,26,0.6
33531,10,0.5
33531,11,0.5
33531,24,0.5
33531,37,0.5
33531,41,0.5
33531,53,0.5
33532,26,0.5
33533,24,0.5
33533,51,0.5
33535,14,0.5
33535,17,0.5
33535,18,0.5
33535,24,0.5
33536,26,0.5
33536,54,0.5
33537,14,0.7
33537,26,0.7
33537,24,0.5
33538,26,0.6
33538,27,0.5
33538,29,0.5
33539,54,0.6
33539,10,0.5
33539,11,0.5
33539,26,0.5
33539,53,0.5
33540,26,0.6
33540,11,0.5
33540,12,0.5
33540,24,0.5
33540,27,0.5
33540,51,0.5
33540,53,0.5
33540,54,0.5
33541,14,0.5
33543,11,0.5
33543,17,0.5
33543,18,0.5
33544,14,0.5
33544,17,0.5
33544,18,0.5
33544,24,0.5
33544,26,0.5
33545,12,0.7
33545,17,0.5
33545,18,0.5
33546,12,0.9
33546,11,0.5
33546,29,0.5
33548,12,0.8
33548,13,0.5
33548,17,0.5
33548,18,0.5
33548,20,0.5
33549,10,0.5
33549,17,0.5
33549,18,0.5
33549,29,0.5
33549,37,0.5
33550,54,0.5
33552,11,0.5
33552,14,0.5
33552,27,0.5
33552,29,0.5
33553,53,0.5
33554,28,0.5
33555,30,0.5
33556,11,0.5
33557,29,0.7
33557,12,0.5
33557,13,0.5
33557,20,0.5
33557,27,0.5
33557,37,0.5
33558,24,0.5
33558,26,0.5
33558,30,0.5
33559,19,0.5
33559,21,0.5
33559,29,0.5
33559,53,0.5
33560,26,0.7
33560,19,0.5
33560,24,0.5
33561,26,0.6
33561,24,0.5
33561,54,0.5
33562,26,0.7
33562,24,0.5
33562,54,0.5
33563,17,0.5
33563,18,0.5
33564,13,0.5
33564,21,0.5
33565,14,0.5
33565,17,0.5
33565,18,0.5
33565,26,0.5
33565,48,0.5
33566,10,0.5
33566,27,0.5
33567,13,0.7
33567,24,0.5
33567,26,0.5
33568,10,0.5
33568,13,0.5
33568,14,0.5
33569,10,0.5
33569,14,0.5
33569,17,0.5
33569,18,0.5
33570,10,0.5
33570,11,0.5
33570,13,0.5
33570,26,0.5
33570,54,0.5
33572,17,0.5
33572,18,0.5
33572,30,0.5
33572,53,0.5
33574,10,0.5
33574,12,0.5
33574,19,0.5
33574,20,0.5
33574,26,0.5
33575,11,0.5
33575,24,0.5
33575,54,0.5
33576,26,0.7
33576,10,0.5
33576,19,0.5
33576,24,0.5
33577,19,0.5
33579,10,0.5
33580,10,0.5
33581,10,0.7
33582,10,0.7
33582,26,0.5
33583,26,0.7
33583,24,0.5
33583,27,0.5
33583,30,0.5
33583,54,0.5
33584,54,0.8
33584,26,0.6
33584,10,0.5
33584,19,0.5
33584,24,0.5
33585,17,0.5
33585,18,0.5
33585,24,0.5
33585,26,0.5
33586,12,0.5
33586,13,0.5
33586,24,0.5
33586,53,0.5
33586,54,0.5
33587,26,0.6
33587,54,0.6
33587,19,0.5
33587,24,0.5
33587,29,0.5
33587,51,0.5
33588,48,0.7
33588,16,0.5
33588,17,0.5
33588,18,0.5
33589,21,0.5
33589,24,0.5
33589,26,0.5
33589,54,0.5
33590,17,0.5
33590,18,0.5
33590,19,0.5
33590,53,0.5
33592,26,0.5
33593,24,0.5
33593,41,0.5
33593,54,0.5
33594,12,0.7
33594,10,0.5
33594,24,0.5
33594,27,0.5
33594,28,0.5
33596,11,0.5
33596,26,0.5
33598,12,0.5
33598,24,0.5
33598,53,0.5
33599,12,0.5
33599,24,0.5
33600,26,0.5
33601,14,0.5
33601,17,0.5
33601,18,0.5
33601,26,0.5
33601,29,0.5
33602,17,0.5
33602,18,0.5
33602,26,0.5
33602,53,0.5
33605,12,0.5
33606,12,0.5
33607,53,0.5
33610,14,0.5
33610,26,0.5
33610,54,0.5
33611,26,0.5
33611,54,0.5
33612,12,0.5
33612,24,0.5
33614,13,0.5
33614,24,0.5
33614,53,0.5
33616,10,0.5
33616,11,0.5
33617,17,0.5
33617,18,0.5
33617,26,0.5
33618,30,0.5
33619,54,0.5
33620,54,0.5
33621,11,0.5
33622,11,0.5
33622,24,0.5
33622,26,0.5
33622,27,0.5
33622,30,0.5
33622,54,0.5
33623,24,0.5
33624,12,0.5
33624,13,0.5
33624,53,0.5
33625,10,0.7
33625,26,0.5
33626,24,0.5
33627,11,0.5
33627,19,0.5
33627,24,0.5
33627,26,0.5
33627,54,0.5
33628,12,0.7
33628,17,0.5
33628,18,0.5
33628,21,0.5
33628,24,0.5
33628,26,0.5
33629,24,0.5
33631,24,0.5
33631,54,0.5
33632,54,0.6
33632,24,0.5
33632,53,0.5
33633,12,0.5
33633,20,0.5
33633,24,0.5
33634,27,0.7
33634,11,0.5
33634,12,0.5
33634,20,0.5
33634,30,0.5
33634,48,0.5
33635,54,0.6
33635,10,0.5
33635,11,0.5
33635,26,0.5
33635,30,0.5
33636,13,0.9
33636,12,0.5
33636,48,0.5
33637,11,0.7
33637,12,0.5
33637,13,0.5
33637,26,0.5
33638,26,0.5
33638,53,0.5
33639,12,0.9
33639,10,0.7
33639,29,0.7
33639,26,0.6
33639,11,0.5
33639,13,0.5
33639,14,0.5
33639,17,0.5
33639,18,0.5
33639,19,0.5
33639,20,0.5
33639,24,0.5
33639,27,0.5
33639,48,0.5
33639,53,0.5
33639,54,0.5
33641,27,0.9
33641,30,0.8
33641,29,0.7
33641,36,0.7
33641,10,0.5
33641,12,0.5
33641,24,0.5
33641,28,0.5
33641,41,0.5
33641,54,0.5
33642,26,0.6
33642,11,0.5
33642,37,0.5
33642,53,0.5
33643,24,0.7
33643,26,0.6
33643,11,0.5
33643,54,0.5
33644,11,0.5
33644,24,0.5
33645,10,0.8
33645,13,0.7
33645,11,0.5
33645,12,0.5
33645,29,0.5
33645,54,0.5
33646,14,0.7
33646,17,0.7
33646,18,0.7
33646,19,0.5
33646,37,0.5
33647,11,0.5
33647,26,0.5
33647,30,0.5
33647,54,0.5
33648,17,0.5
33648,18,0.5
33649,26,0.6
33649,10,0.5
33650,12,0.8
33650,13,0.5
33650,20,0.5
33650,27,0.5
33650,29,0.5
33650,41,0.5
33650,53,0.5
33650,54,0.5
33651,26,0.6
33651,10,0.5
33651,14,0.5
33651,17,0.5
33651,18,0.5
33652,11,0.5
33652,53,0.5
33653,10,0.5
33653,28,0.5
33653,54,0.5
33654,13,0.9
33654,27,0.7
33654,10,0.5
33654,12,0.5
33654,14,0.5
33654,17,0.5
33654,18,0.5
33654,26,0.5
33654,37,0.5
33655,11,0.5
33656,54,0.6
33656,11,0.5
33656,19,0.5
33656,24,0.5
33656,26,0.5
33657,12,0.5
33657,17,0.5
33657,18,0.5
33657,24,0.5
33657,26,0.5
33657,53,0.5
33658,12,0.5
33658,17,0.5
33658,18,0.5
33658,24,0.5
33658,28,0.5
33658,29,0.5
33659,24,0.7
33659,13,0.5
33661,21,0.5
33661,53,0.5
33662,21,0.5
33663,26,0.5
33664,17,0.5
33664,18,0.5
33664,29,0.5
33664,53,0.5
33664,54,0.5
33665,21,0.5
33666,12,0.8
33666,10,0.5
33666,17,0.5
33666,18,0.5
33666,20,0.5
33666,24,0.5
33666,26,0.5
33666,29,0.5
33666,37,0.5
33666,53,0.5
33668,26,0.7
33668,13,0.5
33668,21,0.5
33668,24,0.5
33668,29,0.5
33669,29,0.7
33669,12,0.5
33669,13,0.5
33669,14,0.5
33669,24,0.5
33669,48,0.5
33670,21,0.5
33670,24,0.5
33670,30,0.5
33671,21,0.5
33672,14,0.5
33672,21,0.5
33672,26,0.5
33673,21,0.5
33674,21,0.5
33675,17,0.5
33675,18,0.5
33675,21,0.5
33676,21,0.5
33677,12,0.5
33677,20,0.5
33677,24,0.5
33677,48,0.5
33678,53,0.5
33679,21,0.5
33680,12,0.5
33680,13,0.5
33680,21,0.5
33681,21,0.5
33681,24,0.5
33682,21,0.5
33682,54,0.5
33683,12,0.7
33683,11,0.5
33683,13,0.5
33683,21,0.5
33683,53,0.5
33684,14,0.5
33684,17,0.5
33684,18,0.5
33684,21,0.5
33684,26,0.5
33685,21,0.5
33686,21,0.5
33687,21,0.5
33688,26,0.7
33688,24,0.5
33688,27,0.5
33688,29,0.5
33688,30,0.5
33689,12,0.5
33689,20,0.5
33689,26,0.5
33689,30,0.5
33690,12,0.5
33690,14,0.5
33690,24,0.5
33690,26,0.5
33690,54,0.5
33691,14,0.7
33691,27,0.7
33691,29,0.7
33691,26,0.6
33691,12,0.5
33691,24,0.5
33691,28,0.5
33691,30,0.5
33691,37,0.5
33691,51,0.5
33691,54,0.5
33692,53,0.7
33692,21,0.5
33693,12,0.5
33693,20,0.5
33693,21,0.5
33695,12,0.5
33695,29,0.5
33696,24,0.5
33696,26,0.5
33697,54,0.7
33697,21,0.5
33698,21,0.5
33699,26,0.7
33699,29,0.7
33699,11,0.5
33699,12,0.5
33699,13,0.5
33699,20,0.5
33699,24,0.5
33699,27,0.5
33699,48,0.5
33699,53,0.5
33700,54,0.6
33700,11,0.5
33700,12,0.5
33700,21,0.5
33700,24,0.5
33700,26,0.5
33701,12,0.5
33701,13,0.5
33701,20,0.5
33701,27,0.5
33701,29,0.5
33701,53,0.5
33702,26,0.6
33702,21,0.5
33703,10,0.5
33703,26,0.5
33704,24,0.5
33705,26,0.5
33706,13,0.7
33706,10,0.5
33706,11,0.5
33706,12,0.5
33706,19,0.5
33706,27,0.5
33706,53,0.5
33707,12,0.5
33707,14,0.5
33707,24,0.5
33707,26,0.5
33707,53,0.5
33707,54,0.5
33708,11,0.5
33709,13,0.5
33709,24,0.5
33709,26,0.5
33709,27,0.5
33709,48,0.5
33709,53,0.5
33710,10,0.5
33710,17,0.5
33710,18,0.5
33711,29,0.5
33711,54,0.5
33712,12,0.7
33712,11,0.5
33712,13,0.5
33712,20,0.5
33712,24,0.5
33712,26,0.5
33712,51,0.5
33714,10,0.5
33714,11,0.5
33714,24,0.5
33714,26,0.5
33715,19,0.5
33715,53,0.5
33715,54,0.5
33716,24,0.5
33716,48,0.5
33716,54,0.5
33717,17,0.5
33717,18,0.5
33717,24,0.5
33717,27,0.5
33717,29,0.5
33718,10,0.5
33718,19,0.5
33718,54,0.5
33719,12,0.5
33719,24,0.5
33719,30,0.5
33719,51,0.5
33719,54,0.5
33720,29,0.7
33720,17,0.5
33720,18,0.5
33720,26,0.5
33720,30,0.5
33721,54,0.6
33721,12,0.5
33721,24,0.5
33721,26,0.5
33722,10,0.5
33722,21,0.5
33722,24,0.5
33722,54,0.5
33723,54,0.5
33725,21,0.5
33726,14,0.5
33726,21,0.5
33726,26,0.5
33727,21,0.5
33728,14,0.5
33728,21,0.5
33728,24,0.5
33728,51,0.5
33730,12,0.5
33730,17,0.5
33730,18,0.5
33730,20,0.5
33730,26,0.5
33730,48,0.5
33730,54,0.5
33731,17,0.7
33731,18,0.7
33731,26,0.6
33731,21,0.5
33731,29,0.5
33732,12,0.5
33732,14,0.5
33734,10,0.5
33734,11,0.5
33734,24,0.5
33734,29,0.5
33734,37,0.5
33736,13,0.5
33736,14,0.5
33736,21,0.5
33736,24,0.5
33736,26,0.5
33736,29,0.5
33736,51,0.5
33736,54,0.5
33737,24,0.5
33738,21,0.5
33739,29,0.5
33739,54,0.5
33740,10,0.5
33740,14,0.5
33740,24,0.5
33740,27,0.5
33740,53,0.5
33740,54,0.5
33741,26,0.6
33741,11,0.5
33741,24,0.5
33742,24,0.5
33742,26,0.5
33742,48,0.5
33743,24,0.7
33743,12,0.5
33743,14,0.5
33743,17,0.5
33743,18,0.5
33743,26,0.5
33743,29,0.5
33743,54,0.5
33744,12,0.7
33744,10,0.5
33744,13,0.5
33744,17,0.5
33744,18,0.5
33744,20,0.5
33744,29,0.5
33744,53,0.5
33744,54,0.5
33745,26,0.6
33745,10,0.5
33745,17,0.5
33745,18,0.5
33745,27,0.5
33745,29,0.5
33745,30,0.5
33745,53,0.5
33745,54,0.5
33746,10,0.5
33746,54,0.5
33747,10,0.7
33747,17,0.5
33747,18,0.5
33747,26,0.5
33748,12,0.9
33748,13,0.7
33748,11,0.5
33748,20,0.5
33748,24,0.5
33748,26,0.5
33748,29,0.5
33748,30,0.5
33748,53,0.5
33749,19,0.5
33749,26,0.5
33750,26,0.6
33750,21,0.5
33751,10,0.5
33751,11,0.5
33751,24,0.5
33751,26,0.5
33751,28,0.5
33753,24,0.5
33753,42,0.5
33753,54,0.5
33754,10,0.7
33754,11,0.7
33754,24,0.5
33754,26,0.5
33754,51,0.5
33754,54,0.5
33755,13,0.5
33756,26,0.5
33756,29,0.5
33757,12,0.5
33757,17,0.5
33757,18,0.5
33757,27,0.5
33757,29,0.5
33758,26,0.6
33758,19,0.5
33758,21,0.5
33758,29,0.5
33759,24,0.5
33760,10,0.5
33760,11,0.5
33760,48,0.5
33761,51,0.5
33761,53,0.5
33762,26,0.6
33762,54,0.5
33763,17,0.5
33763,18,0.5
33763,26,0.5
33764,10,1.0
33764,11,0.9
33764,29,0.8
33764,17,0.7
33764,18,0.7
33764,26,0.6
33764,12,0.5
33764,19,0.5
33764,20,0.5
33764,27,0.5
33764,53,0.5
33764,54,0.5
33765,30,0.8
33765,11,0.5
33765,24,0.5
33765,27,0.5
33765,28,0.5
33765,29,0.5
33765,37,0.5
33766,12,0.8
33766,13,0.7
33766,14,0.7
33766,27,0.7
33766,26,0.6
33766,54,0.6
33766,11,0.5
33766,17,0.5
33766,18,0.5
33766,20,0.5
33766,21,0.5
33766,24,0.5
33766,51,0.5
33766,53,0.5
33767,51,0.6
33767,54,0.6
33767,11,0.5
33767,12,0.5
33767,13,0.5
33767,24,0.5
33767,29,0.5
33768,17,0.7
33768,18,0.7
33768,29,0.7
33768,21,0.5
33768,26,0.5
33769,12,0.5
33769,24,0.5
33770,26,0.6
33770,10,0.5
33770,24,0.5
33770,27,0.5
33770,54,0.5
33771,26,0.5
33771,54,0.5
33772,26,0.6
33772,17,0.5
33772,18,0.5
33772,21,0.5
33772,27,0.5
33772,29,0.5
33772,41,0.5
33772,53,0.5
33772,54,0.5
33773,24,0.5
33773,54,0.5
33775,21,0.5
33776,21,0.5
33776,54,0.5
33778,21,0.5
33779,26,0.6
33779,17,0.5
33779,18,0.5
33779,24,0.5
33780,54,0.5
33781,12,0.5
33783,26,0.6
33783,11,0.5
33783,21,0.5
33784,21,0.5
33785,21,0.5
33786,21,0.5
33787,21,0.5
33788,12,0.5
33788,17,0.5
33788,18,0.5
33788,24,0.5
33788,53,0.5
33789,21,0.5
33791,30,0.8
33791,12,0.5
33791,13,0.5
33791,28,0.5
33792,19,0.5
33792,27,0.5
33792,29,0.5
33792,54,0.5
33793,21,0.5
33793,24,0.5
33794,12,0.5
33794,26,0.5
33794,53,0.5
33794,54,0.5
33795,24,0.5
33795,54,0.5
33796,24,0.5
33796,26,0.5
33796,48,0.5
33797,10,0.5
33797,17,0.5
33797,18,0.5
33797,26,0.5
33798,54,0.7
33798,19,0.5
33798,24,0.5
33799,54,0.6
33799,19,0.5
33799,24,0.5
33799,26,0.5
33799,42,0.5
33800,29,0.5
33800,54,0.5
33801,29,0.8
33801,14,0.7
33801,26,0.7
33801,11,0.5
33801,21,0.5
33801,53,0.5
33802,26,0.8
33802,54,0.6
33802,11,0.5
33802,24,0.5
33803,11,0.5
33803,12,0.5
33804,16,0.5
33804,24,0.5
33804,26,0.5
33805,10,0.5
33805,26,0.5
33807,17,0.5
33807,18,0.5
33807,24,0.5
33808,29,0.5
33808,30,0.5
33809,11,0.5
33809,21,0.5
33810,13,0.5
33810,24,0.5
33810,26,0.5
33810,29,0.5
33810,37,0.5
33811,11,0.5
33811,24,0.5
33811,26,0.5
33811,52,0.5
33812,12,0.5
33812,17,0.5
33812,18,0.5
33812,26,0.5
33813,11,0.5
33813,54,0.5
33814,24,0.7
33814,26,0.6
33814,48,0.5
33815,21,0.5
33815,53,0.5
33816,12,0.8
33816,13,0.7
33816,20,0.7
33816,11,0.5
33816,21,0.5
33816,24,0.5
33816,27,0.5
33816,48,0.5
33816,51,0.5
33816,53,0.5
33817,26,0.6
33817,54,0.6
33817,24,0.5
33818,11,0.5
33818,26,0.5
33819,13,0.5
33819,24,0.5
33819,26,0.5
33819,51,0.5
33819,54,0.5
33821,27,0.5
33824,21,0.5
33825,26,0.6
33825,27,0.5
33826,27,0.7
33826,29,0.7
33826,12,0.5
33826,17,0.5
33826,18,0.5
33826,24,0.5
33826,26,0.5
33826,37,0.5
33826,53,0.5
33827,12,0.8
33827,27,0.8
33827,30,0.8
33827,26,0.7
33827,51,0.6
33827,54,0.6
33827,13,0.5
33827,20,0.5
33827,24,0.5
33827,28,0.5
33827,29,0.5
33828,10,0.5
33828,12,0.5
33828,17,0.5
33828,18,0.5
33828,24,0.5
33828,53,0.5
33829,14,0.5
33829,24,0.5
33829,26,0.5
33829,54,0.5
33830,26,0.6
33830,24,0.5
33830,30,0.5
33831,21,0.5
33832,26,0.6
33832,24,0.5
33832,54,0.5
33834,10,0.7
33834,27,0.7
33834,17,0.5
33834,18,0.5
33834,19,0.5
33834,21,0.5
33834,29,0.5
33834,37,0.5
33835,29,0.7
33835,30,0.7
33835,10,0.5
33835,11,0.5
33835,12,0.5
33835,20,0.5
33835,24,0.5
33835,27,0.5
33835,37,0.5
33835,53,0.5
33836,12,0.7
33836,26,0.6
33836,13,0.5
33836,20,0.5
33836,24,0.5
33836,37,0.5
33836,48,0.5
33836,51,0.5
33836,54,0.5
33837,24,0.5
33837,54,0.5
33838,12,0.5
33838,20,0.5
33839,54,0.6
33840,54,0.6
33840,10,0.5
33840,12,0.5
33840,24,0.5
33841,13,0.5
33841,24,0.5
33841,30,0.5
33842,21,0.5
33843,14,0.5
33844,24,0.5
33846,24,0.5
33847,13,0.7
33847,12,0.5
33847,24,0.5
33847,26,0.5
33847,37,0.5
33847,51,0.5
33847,53,0.5
33847,54,0.5
33848,30,0.5
33849,10,0.7
33849,14,0.5
33849,28,0.5
33850,10,0.5
33850,12,0.5
33850,13,0.5
33850,20,0.5
33850,21,0.5
33850,24,0.5
33851,54,0.5
33852,21,0.5
33852,24,0.5
33852,26,0.5
33853,21,0.5
33855,21,0.5
33856,26,0.6
33856,12,0.5
33856,24,0.5
33856,29,0.5
33856,54,0.5
33857,21,0.5
33858,14,0.7
33858,27,0.7
33858,12,0.5
33858,24,0.5
33858,26,0.5
33858,30,0.5
33858,53,0.5
33859,12,0.7
33859,26,0.7
33859,54,0.6
33859,13,0.5
33860,26,0.6
33860,24,0.5
33860,29,0.5
33860,54,0.5
33861,12,0.7
33861,14,0.5
33861,54,0.5
33862,12,0.5
33862,20,0.5
33862,26,0.5
33862,37,0.5
33866,12,0.5
33867,21,0.5
33868,21,0.5
33869,21,0.5
33870,26,0.8
33870,24,0.7
33870,54,0.6
33871,21,0.5
33872,11,0.5
33872,13,0.5
33872,24,0.5
33872,28,0.5
33872,30,0.5
33873,21,0.5
33873,24,0.5
33873,27,0.5
33873,54,0.5
33874,27,0.8
33874,13,0.5
33874,53,0.5
33875,12,0.5
33875,24,0.5
33875,27,0.5
33875,37,0.5
33876,21,0.5
33877,29,0.7
33877,17,0.5
33877,18,0.5
33878,24,0.7
33879,12,0.5
33879,13,0.5
33880,14,0.5
33880,24,0.5
33881,27,0.7
33881,11,0.5
33881,12,0.5
33882,12,0.8
33882,14,0.5
33882,17,0.5
33882,18,0.5
33882,24,0.5
33883,10,0.5
33883,24,0.5
33883,26,0.5
33883,54,0.5
33884,17,0.5
33884,18,0.5
33884,24,0.5
33884,26,0.5
33884,29,0.5
33885,12,0.7
33885,20,0.7
33885,11,0.5
33885,14,0.5
33885,24,0.5
33885,26,0.5
33885,28,0.5
33886,24,0.5
33887,29,0.7
33887,50,0.5
33888,13,0.5
33888,21,0.5
33888,26,0.5
33889,21,0.5
33890,21,0.5
33890,54,0.5
33891,21,0.5
33892,21,0.5
33893,21,0.5
33894,21,0.5
33895,21,0.5
33896,21,0.5
33897,27,0.7
33897,29,0.7
33897,30,0.7
33897,10,0.5
33897,13,0.5
33897,19,0.5
33897,24,0.5
33897,28,0.5
33897,37,0.5
33897,54,0.5
33898,54,0.6
33898,11,0.5
33898,12,0.5
33898,24,0.5
33898,26,0.5
33898,53,0.5
33899,10,0.5
33899,11,0.5
33899,12,0.5
33899,13,0.5
33899,19,0.5
33899,20,0.5
33899,24,0.5
33899,26,0.5
33899,27,0.5
33899,28,0.5
33899,29,0.5
33899,37,0.5
33900,12,0.7
33900,17,0.5
33900,18,0.5
33900,20,0.5
33900,29,0.5
33901,21,0.5
33902,21,0.5
33903,12,0.5
33903,21,0.5
33903,26,0.5
33904,21,0.5
33905,12,0.5
33906,26,0.5
33906,48,0.5
33907,11,0.7
33907,13,0.5
33908,26,0.6
33908,54,0.6
33908,12,0.5
33908,14,0.5
33908,20,0.5
33908,24,0.5
33909,24,0.7
33909,17,0.5
33909,18,0.5
33909,27,0.5
33909,54,0.5
33910,29,0.5
33911,10,0.5
